year,age,gender,geography,befolkning
2004,75,F,Oslo,8554
2004,75,F,Rogaland,5636
2004,75,F,Sogn og Fjordane,1961
2004,75,F,Sør-Trøndelag,4788
2004,75,F,Telemark,3404
2004,75,F,Troms,2547
2004,75,F,Vest-Agder,2823
2004,75,F,Vestfold,3944
2004,75,F,Østfold,4954
2004,75,M,Hele landet,61910
2004,75,M,Helseregion Midt-Norge,9472
2004,75,M,Helseregion Nord-Norge,6313
2004,75,M,Helseregion Sør-Øst,34624
2004,75,M,Helseregion Vest,11501
2004,75,M,Akershus,6044
2004,75,M,Aust-Agder,1310
2004,75,M,Buskerud,3380
2004,75,M,Finnmark,919
2004,75,M,Hedmark,3395
2004,75,M,Hordaland,5568
2004,75,M,Møre og Romsdal,3721
2004,75,M,Nordland,3468
2004,75,M,Nord-Trøndelag,1998
2004,75,M,Oppland,3113
2004,75,M,Oslo,5684
2004,75,M,Rogaland,4311
2004,75,M,Sogn og Fjordane,1622
2004,75,M,Sør-Trøndelag,3752
2004,75,M,Telemark,2539
2004,75,M,Troms,1926
2004,75,M,Vest-Agder,2028
2004,75,M,Vestfold,3253
2004,75,M,Østfold,3879
2004,80,F,Hele landet,76426
2004,80,F,Helseregion Midt-Norge,11046
2004,80,F,Helseregion Nord-Norge,7350
2004,80,F,Helseregion Sør-Øst,43422
2004,80,F,Helseregion Vest,14609
2004,80,F,Akershus,6432
2004,80,F,Aust-Agder,1702
2004,80,F,Buskerud,4264
2004,80,F,Finnmark,944
2004,80,F,Hedmark,4060
2004,80,F,Hordaland,7208
2004,80,F,Møre og Romsdal,4443
2004,80,F,Nordland,4237
2004,80,F,Nord-Trøndelag,2211
2004,80,F,Oppland,3648
2004,80,F,Oslo,8928
2004,80,F,Rogaland,5434
2004,80,F,Sogn og Fjordane,1967
2004,80,F,Sør-Trøndelag,4392
2004,80,F,Telemark,3354
2004,80,F,Troms,2169
2004,80,F,Vest-Agder,2592
2004,80,F,Vestfold,3903
2004,80,F,Østfold,4538
2004,80,M,Hele landet,46974
2004,80,M,Helseregion Midt-Norge,7091
2004,80,M,Helseregion Nord-Norge,4481
2004,80,M,Helseregion Sør-Øst,26428
2004,80,M,Helseregion Vest,8974
2004,80,M,Akershus,4320
2004,80,M,Aust-Agder,1031
2004,80,M,Buskerud,2614
2004,80,M,Finnmark,547
2004,80,M,Hedmark,2626
2004,80,M,Hordaland,4374
2004,80,M,Møre og Romsdal,2868
2004,80,M,Nordland,2564
2004,80,M,Nord-Trøndelag,1524
2004,80,M,Oppland,2458
2004,80,M,Oslo,4680
2004,80,M,Rogaland,3318
2004,80,M,Sogn og Fjordane,1282
2004,80,M,Sør-Trøndelag,2698
2004,80,M,Telemark,2088
2004,80,M,Troms,1370
2004,80,M,Vest-Agder,1548
2004,80,M,Vestfold,2272
2004,80,M,Østfold,2792
2004,85,F,Hele landet,46313
2004,85,F,Helseregion Midt-Norge,6914
2004,85,F,Helseregion Nord-Norge,4510
2004,85,F,Helseregion Sør-Øst,25632
2004,85,F,Helseregion Vest,9257
2004,85,F,Akershus,3382
2004,85,F,Aust-Agder,1078
2004,85,F,Buskerud,2458
2004,85,F,Finnmark,520
2004,85,F,Hedmark,2126
2004,85,F,Hordaland,4596
2004,85,F,Møre og Romsdal,2862
2004,85,F,Nordland,2616
2004,85,F,Nord-Trøndelag,1414
2004,85,F,Oppland,2060
2004,85,F,Oslo,5805
2004,85,F,Rogaland,3359
2004,85,F,Sogn og Fjordane,1302
2004,85,F,Sør-Trøndelag,2638
2004,85,F,Telemark,1946
2004,85,F,Troms,1372
2004,85,F,Vest-Agder,1572
2004,85,F,Vestfold,2399
2004,85,F,Østfold,2805
2004,85,M,Hele landet,21821
2004,85,M,Helseregion Midt-Norge,3396
2004,85,M,Helseregion Nord-Norge,2014
2004,85,M,Helseregion Sør-Øst,11890
2004,85,M,Helseregion Vest,4520
2004,85,M,Akershus,1702
2004,85,M,Aust-Agder,514
2004,85,M,Buskerud,1239
2004,85,M,Finnmark,236
2004,85,M,Hedmark,1167
2004,85,M,Hordaland,2176
2004,85,M,Møre og Romsdal,1426
2004,85,M,Nordland,1206
2004,85,M,Nord-Trøndelag,725
2004,85,M,Oppland,1105
2004,85,M,Oslo,2200
2004,85,M,Rogaland,1658
2004,85,M,Sogn og Fjordane,686
2004,85,M,Sør-Trøndelag,1245
2004,85,M,Telemark,952
2004,85,M,Troms,572
2004,85,M,Vest-Agder,751
2004,85,M,Vestfold,1084
2004,85,M,Østfold,1174
2004,90,F,Hele landet,25164
2004,90,F,Helseregion Midt-Norge,3675
2004,90,F,Helseregion Nord-Norge,2416
2004,90,F,Helseregion Sør-Øst,13796
2004,90,F,Helseregion Vest,5277
2004,90,F,Akershus,1664
2004,90,F,Aust-Agder,642
2004,90,F,Buskerud,1350
2004,90,F,Finnmark,288
2004,90,F,Hedmark,1079
2004,90,F,Hordaland,2656
2004,90,F,Møre og Romsdal,1534
2004,90,F,Nordland,1438
2004,90,F,Nord-Trøndelag,730
2004,90,F,Oppland,1100
2004,90,F,Oslo,3490
2004,90,F,Rogaland,1848
2004,90,F,Sogn og Fjordane,774
2004,90,F,Sør-Trøndelag,1411
2004,90,F,Telemark,1018
2004,90,F,Troms,690
2004,90,F,Vest-Agder,800
2004,90,F,Vestfold,1270
2004,90,F,Østfold,1383
2004,90,M,Hele landet,8454
2004,90,M,Helseregion Midt-Norge,1291
2004,90,M,Helseregion Nord-Norge,820
2004,90,M,Helseregion Sør-Øst,4565
2004,90,M,Helseregion Vest,1778
2004,90,M,Akershus,562
2004,90,M,Aust-Agder,228
2004,90,M,Buskerud,466
2004,90,M,Finnmark,80
2004,90,M,Hedmark,462
2004,90,M,Hordaland,852
2004,90,M,Møre og Romsdal,556
2004,90,M,Nordland,523
2004,90,M,Nord-Trøndelag,278
2004,90,M,Oppland,464
2004,90,M,Oslo,902
2004,90,M,Rogaland,595
2004,90,M,Sogn og Fjordane,331
2004,90,M,Sør-Trøndelag,456
2004,90,M,Telemark,378
2004,90,M,Troms,217
2004,90,M,Vest-Agder,284
2004,90,M,Vestfold,404
2004,90,M,Østfold,416
2005,Alle,F,Hele landet,2330434
2005,Alle,F,Helseregion Midt-Norge,324283
2005,Alle,F,Helseregion Nord-Norge,230159
2005,Alle,F,Helseregion Sør-Øst,1299148
2005,Alle,F,Helseregion Vest,476844
2005,Alle,F,Akershus,251766
2005,Alle,F,Aust-Agder,52218
2005,Alle,F,Buskerud,123784
2005,Alle,F,Finnmark,35906
2005,Alle,F,Hedmark,95328
2005,Alle,F,Hordaland,226306
2005,Alle,F,Møre og Romsdal,122184
2005,Alle,F,Nordland,118222
2005,Alle,F,Nord-Trøndelag,64352
2005,Alle,F,Oppland,92421
2005,Alle,F,Oslo,273382
2005,Alle,F,Rogaland,197640
2005,Alle,F,Sogn og Fjordane,52898
2005,Alle,F,Sør-Trøndelag,137748
2005,Alle,F,Telemark,84356
2005,Alle,F,Troms,76031
2005,Alle,F,Vest-Agder,81456
2005,Alle,F,Vestfold,112718
2005,Alle,F,Østfold,131721
2005,Alle,M,Hele landet,2293102
2005,Alle,M,Helseregion Midt-Norge,323161
2005,Alle,M,Helseregion Nord-Norge,232550
2005,Alle,M,Helseregion Sør-Øst,1261488
2005,Alle,M,Helseregion Vest,475902
2005,Alle,M,Akershus,245944
2005,Alle,M,Aust-Agder,51630
2005,Alle,M,Buskerud,120570
2005,Alle,M,Finnmark,37104
2005,Alle,M,Hedmark,93108
2005,Alle,M,Hordaland,224186
2005,Alle,M,Møre og Romsdal,122694
2005,Alle,M,Nordland,118310
2005,Alle,M,Nord-Trøndelag,64206
2005,Alle,M,Oppland,90770
2005,Alle,M,Oslo,260732
2005,Alle,M,Rogaland,197780
2005,Alle,M,Sogn og Fjordane,53937
2005,Alle,M,Sør-Trøndelag,136261
2005,Alle,M,Telemark,81892
2005,Alle,M,Troms,77136
2005,Alle,M,Vest-Agder,80357
2005,Alle,M,Vestfold,108713
2005,Alle,M,Østfold,127772
2005,0,F,Hele landet,126346
2005,0,F,Helseregion Midt-Norge,17400
2005,0,F,Helseregion Nord-Norge,11820
2005,0,F,Helseregion Sør-Øst,69042
2005,0,F,Helseregion Vest,28086
2005,0,F,Akershus,14681
2005,0,F,Aust-Agder,2642
2005,0,F,Buskerud,6364
2005,0,F,Finnmark,1987
2005,0,F,Hedmark,4320
2005,0,F,Hordaland,12955
2005,0,F,Møre og Romsdal,6556
2005,0,F,Nordland,5820
2005,0,F,Nord-Trøndelag,3374
2005,0,F,Oppland,4354
2005,0,F,Oslo,16318
2005,0,F,Rogaland,12190
2005,0,F,Sogn og Fjordane,2942
2005,0,F,Sør-Trøndelag,7470
2005,0,F,Telemark,4002
2005,0,F,Troms,4012
2005,0,F,Vest-Agder,4483
2005,0,F,Vestfold,5361
2005,0,F,Østfold,6517
2005,0,M,Hele landet,131784
2005,0,M,Helseregion Midt-Norge,18257
2005,0,M,Helseregion Nord-Norge,12492
2005,0,M,Helseregion Sør-Øst,71920
2005,0,M,Helseregion Vest,29116
2005,0,M,Akershus,15246
2005,0,M,Aust-Agder,2690
2005,0,M,Buskerud,6632
2005,0,M,Finnmark,2078
2005,0,M,Hedmark,4468
2005,0,M,Hordaland,13534
2005,0,M,Møre og Romsdal,6825
2005,0,M,Nordland,6182
2005,0,M,Nord-Trøndelag,3517
2005,0,M,Oppland,4435
2005,0,M,Oslo,16947
2005,0,M,Rogaland,12538
2005,0,M,Sogn og Fjordane,3043
2005,0,M,Sør-Trøndelag,7915
2005,0,M,Telemark,4112
2005,0,M,Troms,4232
2005,0,M,Vest-Agder,4629
2005,0,M,Vestfold,5830
2005,0,M,Østfold,6930
2005,5,F,Hele landet,148814
2005,5,F,Helseregion Midt-Norge,21115
2005,5,F,Helseregion Nord-Norge,15059
2005,5,F,Helseregion Sør-Øst,79335
2005,5,F,Helseregion Vest,33304
2005,5,F,Akershus,17564
2005,5,F,Aust-Agder,3362
2005,5,F,Buskerud,7602
2005,5,F,Finnmark,2503
2005,5,F,Hedmark,5426
2005,5,F,Hordaland,15308
2005,5,F,Møre og Romsdal,8007
2005,5,F,Nordland,7572
2005,5,F,Nord-Trøndelag,4302
2005,5,F,Oppland,5454
2005,5,F,Oslo,14085
2005,5,F,Rogaland,14438
2005,5,F,Sogn og Fjordane,3558
2005,5,F,Sør-Trøndelag,8806
2005,5,F,Telemark,5080
2005,5,F,Troms,4984
2005,5,F,Vest-Agder,5631
2005,5,F,Vestfold,7006
2005,5,F,Østfold,8125
2005,5,M,Hele landet,156696
2005,5,M,Helseregion Midt-Norge,22357
2005,5,M,Helseregion Nord-Norge,15891
2005,5,M,Helseregion Sør-Øst,83707
2005,5,M,Helseregion Vest,34741
2005,5,M,Akershus,18510
2005,5,M,Aust-Agder,3684
2005,5,M,Buskerud,8066
2005,5,M,Finnmark,2656
2005,5,M,Hedmark,5916
2005,5,M,Hordaland,15795
2005,5,M,Møre og Romsdal,8446
2005,5,M,Nordland,7940
2005,5,M,Nord-Trøndelag,4622
2005,5,M,Oppland,5819
2005,5,M,Oslo,14842
2005,5,M,Rogaland,15077
2005,5,M,Sogn og Fjordane,3869
2005,5,M,Sør-Trøndelag,9288
2005,5,M,Telemark,5155
2005,5,M,Troms,5296
2005,5,M,Vest-Agder,5844
2005,5,M,Vestfold,7372
2005,5,M,Østfold,8499
2005,10,F,Hele landet,151924
2005,10,F,Helseregion Midt-Norge,21874
2005,10,F,Helseregion Nord-Norge,15764
2005,10,F,Helseregion Sør-Øst,80752
2005,10,F,Helseregion Vest,33534
2005,10,F,Akershus,17759
2005,10,F,Aust-Agder,3617
2005,10,F,Buskerud,7956
2005,10,F,Finnmark,2562
2005,10,F,Hedmark,6011
2005,10,F,Hordaland,15328
2005,10,F,Møre og Romsdal,8244
2005,10,F,Nordland,8062
2005,10,F,Nord-Trøndelag,4568
2005,10,F,Oppland,5830
2005,10,F,Oslo,12856
2005,10,F,Rogaland,14408
2005,10,F,Sogn og Fjordane,3798
2005,10,F,Sør-Trøndelag,9062
2005,10,F,Telemark,5373
2005,10,F,Troms,5140
2005,10,F,Vest-Agder,5770
2005,10,F,Vestfold,7324
2005,10,F,Østfold,8258
2005,10,M,Hele landet,160788
2005,10,M,Helseregion Midt-Norge,22860
2005,10,M,Helseregion Nord-Norge,17137
2005,10,M,Helseregion Sør-Øst,85122
2005,10,M,Helseregion Vest,35668
2005,10,M,Akershus,18778
2005,10,M,Aust-Agder,3743
2005,10,M,Buskerud,8086
2005,10,M,Finnmark,2752
2005,10,M,Hedmark,6232
2005,10,M,Hordaland,16308
2005,10,M,Møre og Romsdal,8736
2005,10,M,Nordland,8703
2005,10,M,Nord-Trøndelag,4732
2005,10,M,Oppland,6115
2005,10,M,Oslo,13650
2005,10,M,Rogaland,15336
2005,10,M,Sogn og Fjordane,4024
2005,10,M,Sør-Trøndelag,9394
2005,10,M,Telemark,5685
2005,10,M,Troms,5682
2005,10,M,Vest-Agder,6100
2005,10,M,Vestfold,7823
2005,10,M,Østfold,8908
2005,15,F,Hele landet,145372
2005,15,F,Helseregion Midt-Norge,21117
2005,15,F,Helseregion Nord-Norge,15070
2005,15,F,Helseregion Sør-Øst,77228
2005,15,F,Helseregion Vest,31958
2005,15,F,Akershus,16146
2005,15,F,Aust-Agder,3502
2005,15,F,Buskerud,7499
2005,15,F,Finnmark,2370
2005,15,F,Hedmark,5668
2005,15,F,Hordaland,14725
2005,15,F,Møre og Romsdal,8088
2005,15,F,Nordland,7820
2005,15,F,Nord-Trøndelag,4380
2005,15,F,Oppland,5502
2005,15,F,Oslo,12728
2005,15,F,Rogaland,13554
2005,15,F,Sogn og Fjordane,3678
2005,15,F,Sør-Trøndelag,8648
2005,15,F,Telemark,5358
2005,15,F,Troms,4879
2005,15,F,Vest-Agder,5546
2005,15,F,Vestfold,7339
2005,15,F,Østfold,7938
2005,15,M,Hele landet,153138
2005,15,M,Helseregion Midt-Norge,22250
2005,15,M,Helseregion Nord-Norge,15980
2005,15,M,Helseregion Sør-Øst,81008
2005,15,M,Helseregion Vest,33898
2005,15,M,Akershus,17194
2005,15,M,Aust-Agder,3633
2005,15,M,Buskerud,7987
2005,15,M,Finnmark,2486
2005,15,M,Hedmark,6118
2005,15,M,Hordaland,15406
2005,15,M,Møre og Romsdal,8702
2005,15,M,Nordland,8350
2005,15,M,Nord-Trøndelag,4711
2005,15,M,Oppland,5844
2005,15,M,Oslo,12898
2005,15,M,Rogaland,14496
2005,15,M,Sogn og Fjordane,3997
2005,15,M,Sør-Trøndelag,8838
2005,15,M,Telemark,5598
2005,15,M,Troms,5144
2005,15,M,Vest-Agder,5843
2005,15,M,Vestfold,7556
2005,15,M,Østfold,8338
2005,20,F,Hele landet,134700
2005,20,F,Helseregion Midt-Norge,19704
2005,20,F,Helseregion Nord-Norge,13240
2005,20,F,Helseregion Sør-Øst,71909
2005,20,F,Helseregion Vest,29846
2005,20,F,Akershus,12686
2005,20,F,Aust-Agder,3205
2005,20,F,Buskerud,6788
2005,20,F,Finnmark,2040
2005,20,F,Hedmark,4938
2005,20,F,Hordaland,13856
2005,20,F,Møre og Romsdal,7506
2005,20,F,Nordland,6781
2005,20,F,Nord-Trøndelag,3899
2005,20,F,Oppland,4878
2005,20,F,Oslo,16316
2005,20,F,Rogaland,12763
2005,20,F,Sogn og Fjordane,3228
2005,20,F,Sør-Trøndelag,8300
2005,20,F,Telemark,4681
2005,20,F,Troms,4420
2005,20,F,Vest-Agder,5061
2005,20,F,Vestfold,6256
2005,20,F,Østfold,7098
2005,20,M,Hele landet,139200
2005,20,M,Helseregion Midt-Norge,20374
2005,20,M,Helseregion Nord-Norge,14445
2005,20,M,Helseregion Sør-Øst,73531
2005,20,M,Helseregion Vest,30850
2005,20,M,Akershus,13368
2005,20,M,Aust-Agder,3426
2005,20,M,Buskerud,6978
2005,20,M,Finnmark,2164
2005,20,M,Hedmark,5267
2005,20,M,Hordaland,14436
2005,20,M,Møre og Romsdal,8010
2005,20,M,Nordland,7398
2005,20,M,Nord-Trøndelag,3838
2005,20,M,Oppland,5272
2005,20,M,Oslo,14810
2005,20,M,Rogaland,12947
2005,20,M,Sogn og Fjordane,3466
2005,20,M,Sør-Trøndelag,8526
2005,20,M,Telemark,5063
2005,20,M,Troms,4884
2005,20,M,Vest-Agder,5591
2005,20,M,Vestfold,6478
2005,20,M,Østfold,7277
2005,25,F,Hele landet,142016
2005,25,F,Helseregion Midt-Norge,18413
2005,25,F,Helseregion Nord-Norge,12608
2005,25,F,Helseregion Sør-Øst,80794
2005,25,F,Helseregion Vest,30200
2005,25,F,Akershus,12680
2005,25,F,Aust-Agder,2854
2005,25,F,Buskerud,6805
2005,25,F,Finnmark,2004
2005,25,F,Hedmark,4485
2005,25,F,Hordaland,14598
2005,25,F,Møre og Romsdal,6478
2005,25,F,Nordland,6068
2005,25,F,Nord-Trøndelag,3084
2005,25,F,Oppland,4538
2005,25,F,Oslo,26945
2005,25,F,Rogaland,12816
2005,25,F,Sogn og Fjordane,2787
2005,25,F,Sør-Trøndelag,8850
2005,25,F,Telemark,4514
2005,25,F,Troms,4537
2005,25,F,Vest-Agder,4946
2005,25,F,Vestfold,5930
2005,25,F,Østfold,7098
2005,25,M,Hele landet,144018
2005,25,M,Helseregion Midt-Norge,19854
2005,25,M,Helseregion Nord-Norge,13554
2005,25,M,Helseregion Sør-Øst,79142
2005,25,M,Helseregion Vest,31468
2005,25,M,Akershus,12408
2005,25,M,Aust-Agder,3068
2005,25,M,Buskerud,6751
2005,25,M,Finnmark,2197
2005,25,M,Hedmark,4872
2005,25,M,Hordaland,15032
2005,25,M,Møre og Romsdal,7050
2005,25,M,Nordland,6568
2005,25,M,Nord-Trøndelag,3393
2005,25,M,Oppland,4784
2005,25,M,Oslo,24031
2005,25,M,Rogaland,13496
2005,25,M,Sogn og Fjordane,2940
2005,25,M,Sør-Trøndelag,9410
2005,25,M,Telemark,4672
2005,25,M,Troms,4788
2005,25,M,Vest-Agder,5174
2005,25,M,Vestfold,6058
2005,25,M,Østfold,7324
2005,30,F,Hele landet,165638
2005,30,F,Helseregion Midt-Norge,20908
2005,30,F,Helseregion Nord-Norge,15354
2005,30,F,Helseregion Sør-Øst,96016
2005,30,F,Helseregion Vest,33360
2005,30,F,Akershus,17482
2005,30,F,Aust-Agder,3332
2005,30,F,Buskerud,8466
2005,30,F,Finnmark,2684
2005,30,F,Hedmark,5651
2005,30,F,Hordaland,16057
2005,30,F,Møre og Romsdal,7233
2005,30,F,Nordland,7219
2005,30,F,Nord-Trøndelag,3803
2005,30,F,Oppland,5713
2005,30,F,Oslo,28768
2005,30,F,Rogaland,14237
2005,30,F,Sogn og Fjordane,3066
2005,30,F,Sør-Trøndelag,9872
2005,30,F,Telemark,5212
2005,30,F,Troms,5450
2005,30,F,Vest-Agder,5490
2005,30,F,Vestfold,7208
2005,30,F,Østfold,8694
2005,30,M,Hele landet,168980
2005,30,M,Helseregion Midt-Norge,22155
2005,30,M,Helseregion Nord-Norge,15494
2005,30,M,Helseregion Sør-Øst,96527
2005,30,M,Helseregion Vest,34804
2005,30,M,Akershus,16346
2005,30,M,Aust-Agder,3466
2005,30,M,Buskerud,8638
2005,30,M,Finnmark,2665
2005,30,M,Hedmark,5615
2005,30,M,Hordaland,16879
2005,30,M,Møre og Romsdal,7760
2005,30,M,Nordland,7106
2005,30,M,Nord-Trøndelag,3838
2005,30,M,Oppland,5842
2005,30,M,Oslo,29872
2005,30,M,Rogaland,14704
2005,30,M,Sogn og Fjordane,3220
2005,30,M,Sør-Trøndelag,10557
2005,30,M,Telemark,5448
2005,30,M,Troms,5723
2005,30,M,Vest-Agder,5556
2005,30,M,Vestfold,7028
2005,30,M,Østfold,8716
2005,35,F,Hele landet,174746
2005,35,F,Helseregion Midt-Norge,23300
2005,35,F,Helseregion Nord-Norge,16905
2005,35,F,Helseregion Sør-Øst,99243
2005,35,F,Helseregion Vest,35298
2005,35,F,Akershus,21246
2005,35,F,Aust-Agder,3622
2005,35,F,Buskerud,9346
2005,35,F,Finnmark,2836
2005,35,F,Hedmark,6508
2005,35,F,Hordaland,16710
2005,35,F,Møre og Romsdal,8395
2005,35,F,Nordland,8326
2005,35,F,Nord-Trøndelag,4433
2005,35,F,Oppland,6451
2005,35,F,Oslo,22427
2005,35,F,Rogaland,15088
2005,35,F,Sogn og Fjordane,3500
2005,35,F,Sør-Trøndelag,10472
2005,35,F,Telemark,5972
2005,35,F,Troms,5742
2005,35,F,Vest-Agder,5728
2005,35,F,Vestfold,8158
2005,35,F,Østfold,9784
2005,35,M,Hele landet,181170
2005,35,M,Helseregion Midt-Norge,24055
2005,35,M,Helseregion Nord-Norge,17986
2005,35,M,Helseregion Sør-Øst,102470
2005,35,M,Helseregion Vest,36659
2005,35,M,Akershus,20452
2005,35,M,Aust-Agder,3742
2005,35,M,Buskerud,9497
2005,35,M,Finnmark,3088
2005,35,M,Hedmark,6752
2005,35,M,Hordaland,17355
2005,35,M,Møre og Romsdal,8776
2005,35,M,Nordland,8770
2005,35,M,Nord-Trøndelag,4520
2005,35,M,Oppland,6847
2005,35,M,Oslo,24955
2005,35,M,Rogaland,15610
2005,35,M,Sogn og Fjordane,3694
2005,35,M,Sør-Trøndelag,10759
2005,35,M,Telemark,6076
2005,35,M,Troms,6129
2005,35,M,Vest-Agder,6074
2005,35,M,Vestfold,8147
2005,35,M,Østfold,9926
2005,40,F,Hele landet,163854
2005,40,F,Helseregion Midt-Norge,21602
2005,40,F,Helseregion Nord-Norge,16190
2005,40,F,Helseregion Sør-Øst,93386
2005,40,F,Helseregion Vest,32678
2005,40,F,Akershus,20572
2005,40,F,Aust-Agder,3570
2005,40,F,Buskerud,8728
2005,40,F,Finnmark,2550
2005,40,F,Hedmark,6478
2005,40,F,Hordaland,15300
2005,40,F,Møre og Romsdal,7719
2005,40,F,Nordland,8213
2005,40,F,Nord-Trøndelag,4316
2005,40,F,Oppland,6409
2005,40,F,Oslo,18940
2005,40,F,Rogaland,13944
2005,40,F,Sogn og Fjordane,3434
2005,40,F,Sør-Trøndelag,9566
2005,40,F,Telemark,5724
2005,40,F,Troms,5426
2005,40,F,Vest-Agder,5638
2005,40,F,Vestfold,8104
2005,40,F,Østfold,9220
2005,40,M,Hele landet,171084
2005,40,M,Helseregion Midt-Norge,23133
2005,40,M,Helseregion Nord-Norge,16788
2005,40,M,Helseregion Sør-Øst,96346
2005,40,M,Helseregion Vest,34818
2005,40,M,Akershus,20444
2005,40,M,Aust-Agder,3568
2005,40,M,Buskerud,9124
2005,40,M,Finnmark,2736
2005,40,M,Hedmark,6664
2005,40,M,Hordaland,16326
2005,40,M,Møre og Romsdal,8486
2005,40,M,Nordland,8444
2005,40,M,Nord-Trøndelag,4594
2005,40,M,Oppland,6477
2005,40,M,Oslo,20519
2005,40,M,Rogaland,14638
2005,40,M,Sogn og Fjordane,3854
2005,40,M,Sør-Trøndelag,10052
2005,40,M,Telemark,5790
2005,40,M,Troms,5608
2005,40,M,Vest-Agder,5962
2005,40,M,Vestfold,8161
2005,40,M,Østfold,9638
2005,45,F,Hele landet,156920
2005,45,F,Helseregion Midt-Norge,21654
2005,45,F,Helseregion Nord-Norge,15310
2005,45,F,Helseregion Sør-Øst,88754
2005,45,F,Helseregion Vest,31202
2005,45,F,Akershus,18159
2005,45,F,Aust-Agder,3646
2005,45,F,Buskerud,8540
2005,45,F,Finnmark,2338
2005,45,F,Hedmark,6589
2005,45,F,Hordaland,14546
2005,45,F,Møre og Romsdal,8428
2005,45,F,Nordland,7881
2005,45,F,Nord-Trøndelag,4171
2005,45,F,Oppland,6336
2005,45,F,Oslo,17244
2005,45,F,Rogaland,13078
2005,45,F,Sogn og Fjordane,3578
2005,45,F,Sør-Trøndelag,9056
2005,45,F,Telemark,5797
2005,45,F,Troms,5092
2005,45,F,Vest-Agder,5330
2005,45,F,Vestfold,8019
2005,45,F,Østfold,9094
2005,45,M,Hele landet,161982
2005,45,M,Helseregion Midt-Norge,22603
2005,45,M,Helseregion Nord-Norge,16154
2005,45,M,Helseregion Sør-Øst,90412
2005,45,M,Helseregion Vest,32814
2005,45,M,Akershus,18786
2005,45,M,Aust-Agder,3636
2005,45,M,Buskerud,8620
2005,45,M,Finnmark,2446
2005,45,M,Hedmark,6602
2005,45,M,Hordaland,15401
2005,45,M,Møre og Romsdal,8700
2005,45,M,Nordland,8378
2005,45,M,Nord-Trøndelag,4419
2005,45,M,Oppland,6548
2005,45,M,Oslo,17816
2005,45,M,Rogaland,13660
2005,45,M,Sogn og Fjordane,3754
2005,45,M,Sør-Trøndelag,9484
2005,45,M,Telemark,5850
2005,45,M,Troms,5330
2005,45,M,Vest-Agder,5478
2005,45,M,Vestfold,7958
2005,45,M,Østfold,9117
2005,50,F,Hele landet,148928
2005,50,F,Helseregion Midt-Norge,21272
2005,50,F,Helseregion Nord-Norge,15134
2005,50,F,Helseregion Sør-Øst,83172
2005,50,F,Helseregion Vest,29348
2005,50,F,Akershus,15997
2005,50,F,Aust-Agder,3572
2005,50,F,Buskerud,8207
2005,50,F,Finnmark,2316
2005,50,F,Hedmark,6614
2005,50,F,Hordaland,13866
2005,50,F,Møre og Romsdal,8148
2005,50,F,Nordland,7777
2005,50,F,Nord-Trøndelag,4332
2005,50,F,Oppland,6174
2005,50,F,Oslo,15612
2005,50,F,Rogaland,12088
2005,50,F,Sogn og Fjordane,3394
2005,50,F,Sør-Trøndelag,8792
2005,50,F,Telemark,5668
2005,50,F,Troms,5042
2005,50,F,Vest-Agder,5038
2005,50,F,Vestfold,7658
2005,50,F,Østfold,8632
2005,50,M,Hele landet,153588
2005,50,M,Helseregion Midt-Norge,22172
2005,50,M,Helseregion Nord-Norge,16263
2005,50,M,Helseregion Sør-Øst,84019
2005,50,M,Helseregion Vest,31134
2005,50,M,Akershus,16202
2005,50,M,Aust-Agder,3614
2005,50,M,Buskerud,8396
2005,50,M,Finnmark,2602
2005,50,M,Hedmark,6600
2005,50,M,Hordaland,14580
2005,50,M,Møre og Romsdal,8760
2005,50,M,Nordland,8371
2005,50,M,Nord-Trøndelag,4445
2005,50,M,Oppland,6334
2005,50,M,Oslo,15605
2005,50,M,Rogaland,12795
2005,50,M,Sogn og Fjordane,3758
2005,50,M,Sør-Trøndelag,8967
2005,50,M,Telemark,5839
2005,50,M,Troms,5290
2005,50,M,Vest-Agder,5184
2005,50,M,Vestfold,7591
2005,50,M,Østfold,8655
2005,55,F,Hele landet,148404
2005,55,F,Helseregion Midt-Norge,20644
2005,55,F,Helseregion Nord-Norge,15092
2005,55,F,Helseregion Sør-Øst,84677
2005,55,F,Helseregion Vest,27992
2005,55,F,Akershus,16136
2005,55,F,Aust-Agder,3526
2005,55,F,Buskerud,8580
2005,55,F,Finnmark,2377
2005,55,F,Hedmark,6919
2005,55,F,Hordaland,13766
2005,55,F,Møre og Romsdal,7876
2005,55,F,Nordland,7698
2005,55,F,Nord-Trøndelag,4237
2005,55,F,Oppland,6494
2005,55,F,Oslo,15562
2005,55,F,Rogaland,10984
2005,55,F,Sogn og Fjordane,3241
2005,55,F,Sør-Trøndelag,8531
2005,55,F,Telemark,5802
2005,55,F,Troms,5016
2005,55,F,Vest-Agder,4931
2005,55,F,Vestfold,7538
2005,55,F,Østfold,9187
2005,55,M,Hele landet,153530
2005,55,M,Helseregion Midt-Norge,21696
2005,55,M,Helseregion Nord-Norge,16394
2005,55,M,Helseregion Sør-Øst,85684
2005,55,M,Helseregion Vest,29756
2005,55,M,Akershus,16292
2005,55,M,Aust-Agder,3687
2005,55,M,Buskerud,8593
2005,55,M,Finnmark,2728
2005,55,M,Hedmark,7140
2005,55,M,Hordaland,14421
2005,55,M,Møre og Romsdal,8442
