Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumAntall_unike_pasienter,SumPrevalens_pr_1000,SumBefolkning,SumSum_AUP,SumSum_DDD
Hormontilskudd ved overgangsalder,2013,15 - 19,Kvinne,Østfold,11,1.218701528916464,9026,13954.2001953125,2215.7392578125
Hormontilskudd ved overgangsalder,2013,15 - 19,Mann,Akershus,,,19798,,
Hormontilskudd ved overgangsalder,2013,15 - 19,Mann,Aust-Agder,,,3950,,
Hormontilskudd ved overgangsalder,2013,15 - 19,Mann,Buskerud,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,15 - 19,Mann,Finnmark,,,2713,,
Hormontilskudd ved overgangsalder,2013,15 - 19,Mann,Hedmark,,,6415,,
Hormontilskudd ved overgangsalder,2013,15 - 19,Mann,Hordaland,,,16717,,
Hormontilskudd ved overgangsalder,2013,15 - 19,Mann,Møre og Romsdal,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,15 - 19,Mann,Nordland,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,15 - 19,Mann,Nord-Trøndelag,,,4918,,
Hormontilskudd ved overgangsalder,2013,15 - 19,Mann,Oppland,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,15 - 19,Mann,Oslo,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,15 - 19,Mann,Rogaland,,,15958,,
Hormontilskudd ved overgangsalder,2013,15 - 19,Mann,Sogn og Fjordane,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,15 - 19,Mann,Sør-Trøndelag,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,15 - 19,Mann,Telemark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,15 - 19,Mann,Troms,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,15 - 19,Mann,Vest-Agder,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,15 - 19,Mann,Vestfold,,,8289,,
Hormontilskudd ved overgangsalder,2013,15 - 19,Mann,Østfold,,,9454,,
Hormontilskudd ved overgangsalder,2013,20 - 24,Kvinne,Akershus,43,2.621311875152402,16404,20592.390625,9246.9443359375
Hormontilskudd ved overgangsalder,2013,20 - 24,Kvinne,Aust-Agder,6,1.677852348993289,3576,3014.10009765625,1637.91613769531
Hormontilskudd ved overgangsalder,2013,20 - 24,Kvinne,Buskerud,17,2.153534329870788,7894,6991.2998046875,2938.92602539063
Hormontilskudd ved overgangsalder,2013,20 - 24,Kvinne,Finnmark,8,3.215434083601286,2488,5796.39990234375,1607.09997558594
Hormontilskudd ved overgangsalder,2013,20 - 24,Kvinne,Hedmark,19,3.273604410751206,5804,9102.900390625,4078.55688476563
Hormontilskudd ved overgangsalder,2013,20 - 24,Kvinne,Hordaland,43,2.454057755963931,17522,18531.5,6954.63134765625
Hormontilskudd ved overgangsalder,2013,20 - 24,Kvinne,Møre og Romsdal,25,3.059226627508566,8172,7315.89990234375,2602.93212890625
Hormontilskudd ved overgangsalder,2013,20 - 24,Kvinne,Nordland,18,2.360655737704918,7625,6239.7001953125,3179.10009765625
Hormontilskudd ved overgangsalder,2013,20 - 24,Kvinne,Nord-Trøndelag,14,3.222836095764273,4344,8276.599609375,3192.78051757813
Hormontilskudd ved overgangsalder,2013,20 - 24,Kvinne,Oppland,23,3.928266438941076,5855,7481.2998046875,3511.57983398438
Hormontilskudd ved overgangsalder,2013,20 - 24,Kvinne,Oslo,35,1.510834844168178,23166,17267.099609375,6659.642578125
Hormontilskudd ved overgangsalder,2013,20 - 24,Kvinne,Rogaland,30,1.985440105890139,15110,14732.2998046875,4896.21630859375
Hormontilskudd ved overgangsalder,2013,20 - 24,Kvinne,Sogn og Fjordane,,,3532,,
Hormontilskudd ved overgangsalder,2013,20 - 24,Kvinne,Sør-Trøndelag,26,2.314814814814815,11232,8869.599609375,3745.80004882813
Hormontilskudd ved overgangsalder,2013,20 - 24,Kvinne,Telemark,11,2.054154995331466,5355,4208.2001953125,1974.59997558594
Hormontilskudd ved overgangsalder,2013,20 - 24,Kvinne,Troms,17,3.076366268548679,5526,6659.66015625,1796.83264160156
Hormontilskudd ved overgangsalder,2013,20 - 24,Kvinne,Vest-Agder,9,1.462938881664499,6152,2649.39990234375,947.934265136719
Hormontilskudd ved overgangsalder,2013,20 - 24,Kvinne,Vestfold,23,3.210945134720089,7163,10417,4794
Hormontilskudd ved overgangsalder,2013,20 - 24,Kvinne,Østfold,20,2.369668246445498,8440,9097.099609375,2289.45581054688
Hormontilskudd ved overgangsalder,2013,20 - 24,Mann,Akershus,,,17814,,
Hormontilskudd ved overgangsalder,2013,20 - 24,Mann,Aust-Agder,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,20 - 24,Mann,Buskerud,,,8415,,
Hormontilskudd ved overgangsalder,2013,20 - 24,Mann,Finnmark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,20 - 24,Mann,Hedmark,,,6318,,
Hormontilskudd ved overgangsalder,2013,20 - 24,Mann,Hordaland,,,18268,,
Hormontilskudd ved overgangsalder,2013,20 - 24,Mann,Møre og Romsdal,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,20 - 24,Mann,Nordland,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,20 - 24,Mann,Nord-Trøndelag,,,4676,,
Hormontilskudd ved overgangsalder,2013,20 - 24,Mann,Oppland,,,6282,,
Hormontilskudd ved overgangsalder,2013,20 - 24,Mann,Oslo,,,20666,,
Hormontilskudd ved overgangsalder,2013,20 - 24,Mann,Rogaland,,,16168,,
Hormontilskudd ved overgangsalder,2013,20 - 24,Mann,Sogn og Fjordane,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,20 - 24,Mann,Sør-Trøndelag,,,12151,,
Hormontilskudd ved overgangsalder,2013,20 - 24,Mann,Telemark,,,5828,,
Hormontilskudd ved overgangsalder,2013,20 - 24,Mann,Troms,,,6072,,
Hormontilskudd ved overgangsalder,2013,20 - 24,Mann,Vest-Agder,,,6588,,
Hormontilskudd ved overgangsalder,2013,20 - 24,Mann,Vestfold,,,7750,,
Hormontilskudd ved overgangsalder,2013,20 - 24,Mann,Østfold,,,9110,,
Hormontilskudd ved overgangsalder,2013,25 - 29,Kvinne,Akershus,59,4.026479219272504,14653,23502.990234375,11314.9326171875
Hormontilskudd ved overgangsalder,2013,25 - 29,Kvinne,Aust-Agder,17,5.379746835443038,3160,5108.60009765625,2063.39990234375
Hormontilskudd ved overgangsalder,2013,25 - 29,Kvinne,Buskerud,31,4.013464526152253,7724,10198.5,4551.73193359375
Hormontilskudd ved overgangsalder,2013,25 - 29,Kvinne,Finnmark,17,7.462686567164179,2278,6105.5498046875,1879.46435546875
Hormontilskudd ved overgangsalder,2013,25 - 29,Kvinne,Hedmark,22,4.491629236423030,4898,9493.099609375,3571.8125
Hormontilskudd ved overgangsalder,2013,25 - 29,Kvinne,Hordaland,77,4.379479012626550,17582,27164.099609375,12550.51953125
Hormontilskudd ved overgangsalder,2013,25 - 29,Kvinne,Møre og Romsdal,44,5.979073243647235,7359,13249.5,6417.89990234375
Hormontilskudd ved overgangsalder,2013,25 - 29,Kvinne,Nordland,37,5.577328911667169,6634,14100.5302734375,7554.255859375
Hormontilskudd ved overgangsalder,2013,25 - 29,Kvinne,Nord-Trøndelag,18,4.997223764575236,3602,6139.2001953125,3450.01806640625
Hormontilskudd ved overgangsalder,2013,25 - 29,Kvinne,Oppland,25,5.341880341880342,4680,8872.5,3971.01245117188
Hormontilskudd ved overgangsalder,2013,25 - 29,Kvinne,Oslo,120,3.534401508011310,33952,41366.37890625,17314.263671875
Hormontilskudd ved overgangsalder,2013,25 - 29,Kvinne,Rogaland,96,5.998500374906273,16004,27043.19921875,14660.0927734375
Hormontilskudd ved overgangsalder,2013,25 - 29,Kvinne,Sogn og Fjordane,13,4.520166898470097,2876,4052.89990234375,1486.19995117188
Hormontilskudd ved overgangsalder,2013,25 - 29,Kvinne,Sør-Trøndelag,56,5.096468875136513,10988,18113.099609375,7697.49658203125
Hormontilskudd ved overgangsalder,2013,25 - 29,Kvinne,Telemark,17,3.617021276595745,4700,4197.89990234375,2604.60009765625
Hormontilskudd ved overgangsalder,2013,25 - 29,Kvinne,Troms,23,4.472097997277853,5143,8421.1396484375,4131.9013671875
Hormontilskudd ved overgangsalder,2013,25 - 29,Kvinne,Vest-Agder,38,7.026627218934911,5408,12837.40625,5390.77197265625
Hormontilskudd ved overgangsalder,2013,25 - 29,Kvinne,Vestfold,34,5.103572500750525,6662,12309.7998046875,6639.45703125
Hormontilskudd ved overgangsalder,2013,25 - 29,Kvinne,Østfold,41,5.327442827442827,7696,10462.7001953125,6466.65576171875
Hormontilskudd ved overgangsalder,2013,25 - 29,Mann,Akershus,,,15019,,
Hormontilskudd ved overgangsalder,2013,25 - 29,Mann,Aust-Agder,,,3328,,
Hormontilskudd ved overgangsalder,2013,25 - 29,Mann,Buskerud,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,25 - 29,Mann,Finnmark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,25 - 29,Mann,Hedmark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,25 - 29,Mann,Hordaland,,,18594,,
Hormontilskudd ved overgangsalder,2013,25 - 29,Mann,Møre og Romsdal,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,25 - 29,Mann,Nordland,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,25 - 29,Mann,Nord-Trøndelag,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,25 - 29,Mann,Oppland,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,25 - 29,Mann,Oslo,,,31286,,
Hormontilskudd ved overgangsalder,2013,25 - 29,Mann,Rogaland,,,16644,,
Hormontilskudd ved overgangsalder,2013,25 - 29,Mann,Sogn og Fjordane,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,25 - 29,Mann,Sør-Trøndelag,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,25 - 29,Mann,Telemark,,,5032,,
Hormontilskudd ved overgangsalder,2013,25 - 29,Mann,Troms,,,5422,,
Hormontilskudd ved overgangsalder,2013,25 - 29,Mann,Vest-Agder,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,25 - 29,Mann,Vestfold,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,25 - 29,Mann,Østfold,,,8045,,
Hormontilskudd ved overgangsalder,2013,30 - 34,Kvinne,Akershus,115,6.807956429078854,16892,38972.5,22136.15234375
Hormontilskudd ved overgangsalder,2013,30 - 34,Kvinne,Aust-Agder,30,9.168704156479218,3272,10955.5,6298.1279296875
Hormontilskudd ved overgangsalder,2013,30 - 34,Kvinne,Buskerud,68,8.260447035957240,8232,25582.30078125,12377.400390625
Hormontilskudd ved overgangsalder,2013,30 - 34,Kvinne,Finnmark,31,15.640766902119072,1982,11880.3798828125,6500.11474609375
Hormontilskudd ved overgangsalder,2013,30 - 34,Kvinne,Hedmark,37,7.735730712941668,4783,11843.7998046875,7276.0322265625
Hormontilskudd ved overgangsalder,2013,30 - 34,Kvinne,Hordaland,120,7.158196134574087,16764,40023.1015625,19172.255859375
Hormontilskudd ved overgangsalder,2013,30 - 34,Kvinne,Møre og Romsdal,85,11.610435732823385,7321,30283.19921875,13813.1435546875
Hormontilskudd ved overgangsalder,2013,30 - 34,Kvinne,Nordland,53,8.470513025411539,6257,23338.580078125,13081.3720703125
Hormontilskudd ved overgangsalder,2013,30 - 34,Kvinne,Nord-Trøndelag,29,8.449883449883450,3432,8716.2001953125,5629.7998046875
Hormontilskudd ved overgangsalder,2013,30 - 34,Kvinne,Oppland,42,9.016745384285101,4658,12986.599609375,7239.1806640625
Hormontilskudd ved overgangsalder,2013,30 - 34,Kvinne,Oslo,270,8.371054752898865,32254,81102,40340.5
Hormontilskudd ved overgangsalder,2013,30 - 34,Kvinne,Rogaland,119,7.355668191370998,16178,53654.69921875,22671.064453125
Hormontilskudd ved overgangsalder,2013,30 - 34,Kvinne,Sogn og Fjordane,15,5.276116778051354,2843,6037.7001953125,2471.431640625
Hormontilskudd ved overgangsalder,2013,30 - 34,Kvinne,Sør-Trøndelag,87,8.816376165383056,9868,33432.80078125,18098.501953125
Hormontilskudd ved overgangsalder,2013,30 - 34,Kvinne,Telemark,37,8.299685957828623,4458,12894.2998046875,7677.26416015625
Hormontilskudd ved overgangsalder,2013,30 - 34,Kvinne,Troms,32,6.717044500419815,4764,12285.1201171875,7029.4560546875
Hormontilskudd ved overgangsalder,2013,30 - 34,Kvinne,Vest-Agder,48,8.672086720867209,5535,17119.599609375,8486.103515625
Hormontilskudd ved overgangsalder,2013,30 - 34,Kvinne,Vestfold,54,8.051289697331147,6707,23049.75,12202.8134765625
Hormontilskudd ved overgangsalder,2013,30 - 34,Kvinne,Østfold,51,6.416708605938601,7948,16170.5,9061.138671875
Hormontilskudd ved overgangsalder,2013,30 - 34,Mann,Akershus,,,16402,,
Hormontilskudd ved overgangsalder,2013,30 - 34,Mann,Aust-Agder,,,3376,,
Hormontilskudd ved overgangsalder,2013,30 - 34,Mann,Buskerud,,,8490,,
Hormontilskudd ved overgangsalder,2013,30 - 34,Mann,Finnmark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,30 - 34,Mann,Hedmark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,30 - 34,Mann,Hordaland,,,18680,,
Hormontilskudd ved overgangsalder,2013,30 - 34,Mann,Møre og Romsdal,,,8262,,
Hormontilskudd ved overgangsalder,2013,30 - 34,Mann,Nordland,,,6696,,
Hormontilskudd ved overgangsalder,2013,30 - 34,Mann,Nord-Trøndelag,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,30 - 34,Mann,Oppland,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,30 - 34,Mann,Oslo,5,0.148597242035188,33648,3790.19995117188,2268
Hormontilskudd ved overgangsalder,2013,30 - 34,Mann,Rogaland,,,17652,,
Hormontilskudd ved overgangsalder,2013,30 - 34,Mann,Sogn og Fjordane,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,30 - 34,Mann,Sør-Trøndelag,,,11044,,
Hormontilskudd ved overgangsalder,2013,30 - 34,Mann,Telemark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,30 - 34,Mann,Troms,,,5121,,
Hormontilskudd ved overgangsalder,2013,30 - 34,Mann,Vest-Agder,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,30 - 34,Mann,Vestfold,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,30 - 34,Mann,Østfold,,,8170,,
Hormontilskudd ved overgangsalder,2013,35 - 39,Kvinne,Akershus,202,10.058759087740265,20082,101361.203125,47644.203125
Hormontilskudd ved overgangsalder,2013,35 - 39,Kvinne,Aust-Agder,58,15.877361073090610,3653,27013.19921875,12815.7353515625
Hormontilskudd ved overgangsalder,2013,35 - 39,Kvinne,Buskerud,85,9.436056838365897,9008,32727.23828125,16370.373046875
Hormontilskudd ved overgangsalder,2013,35 - 39,Kvinne,Finnmark,30,14.395393474088292,2084,15623.080078125,6867.98583984375
Hormontilskudd ved overgangsalder,2013,35 - 39,Kvinne,Hedmark,61,11.084862802107941,5503,31779.80078125,13431.6337890625
Hormontilskudd ved overgangsalder,2013,35 - 39,Kvinne,Hordaland,139,8.515069835824553,16324,62129.5,30057.7890625
Hormontilskudd ved overgangsalder,2013,35 - 39,Kvinne,Møre og Romsdal,90,12.080536912751678,7450,38869.81640625,19322.044921875
Hormontilskudd ved overgangsalder,2013,35 - 39,Kvinne,Nordland,68,10.315533980582524,6592,31021.935546875,15768.2265625
Hormontilskudd ved overgangsalder,2013,35 - 39,Kvinne,Nord-Trøndelag,40,10.749798441279226,3721,16759.900390625,7853.4755859375
Hormontilskudd ved overgangsalder,2013,35 - 39,Kvinne,Oppland,67,12.451217245865081,5381,30961.80078125,13346.62890625
Hormontilskudd ved overgangsalder,2013,35 - 39,Kvinne,Oslo,332,12.960649594003748,25616,126255.6796875,66863.0859375
Hormontilskudd ved overgangsalder,2013,35 - 39,Kvinne,Rogaland,153,10.001307360439273,15298,94206.0390625,47709.9609375
Hormontilskudd ved overgangsalder,2013,35 - 39,Kvinne,Sogn og Fjordane,26,9.040333796940195,2876,11571.400390625,5468.748046875
Hormontilskudd ved overgangsalder,2013,35 - 39,Kvinne,Sør-Trøndelag,100,10.390689941812136,9624,38448.1015625,19776.36328125
Hormontilskudd ved overgangsalder,2013,35 - 39,Kvinne,Telemark,43,8.441303494307028,5094,16982.080078125,8097.9365234375
Hormontilskudd ved overgangsalder,2013,35 - 39,Kvinne,Troms,47,9.521880064829822,4936,20561.7890625,10887.8291015625
Hormontilskudd ved overgangsalder,2013,35 - 39,Kvinne,Vest-Agder,68,11.936106722836581,5697,32894.8984375,16458.55078125
Hormontilskudd ved overgangsalder,2013,35 - 39,Kvinne,Vestfold,83,10.815741464685953,7674,35079.5,18232.966796875
Hormontilskudd ved overgangsalder,2013,35 - 39,Kvinne,Østfold,88,9.837898267188373,8945,39552.69921875,18303.0859375
Hormontilskudd ved overgangsalder,2013,35 - 39,Mann,Akershus,,,19986,,
Hormontilskudd ved overgangsalder,2013,35 - 39,Mann,Aust-Agder,,,3842,,
Hormontilskudd ved overgangsalder,2013,35 - 39,Mann,Buskerud,,,9357,,
Hormontilskudd ved overgangsalder,2013,35 - 39,Mann,Finnmark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,35 - 39,Mann,Hedmark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,35 - 39,Mann,Hordaland,,,17812,,
Hormontilskudd ved overgangsalder,2013,35 - 39,Mann,Møre og Romsdal,,,8120,,
Hormontilskudd ved overgangsalder,2013,35 - 39,Mann,Nordland,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,35 - 39,Mann,Nord-Trøndelag,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,35 - 39,Mann,Oppland,,,5506,,
Hormontilskudd ved overgangsalder,2013,35 - 39,Mann,Oslo,,,28988,,
Hormontilskudd ved overgangsalder,2013,35 - 39,Mann,Rogaland,,,17200,,
Hormontilskudd ved overgangsalder,2013,35 - 39,Mann,Sogn og Fjordane,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,35 - 39,Mann,Sør-Trøndelag,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,35 - 39,Mann,Telemark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,35 - 39,Mann,Troms,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,35 - 39,Mann,Vest-Agder,,,5800,,
Hormontilskudd ved overgangsalder,2013,35 - 39,Mann,Vestfold,,,7498,,
Hormontilskudd ved overgangsalder,2013,35 - 39,Mann,Østfold,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,40 - 44,Kvinne,Akershus,341,14.683086462280400,23224,203338.984375,75327.359375
Hormontilskudd ved overgangsalder,2013,40 - 44,Kvinne,Aust-Agder,71,17.924766473112850,3961,38100.296875,16578.455078125
Hormontilskudd ved overgangsalder,2013,40 - 44,Kvinne,Buskerud,160,15.891934843067143,10068,84057.2734375,33503.22265625
Hormontilskudd ved overgangsalder,2013,40 - 44,Kvinne,Finnmark,85,30.346304891110318,2801,45122.51171875,13045.5830078125
Hormontilskudd ved overgangsalder,2013,40 - 44,Kvinne,Hedmark,127,18.559111500803741,6843,67711.9609375,25571.263671875
Hormontilskudd ved overgangsalder,2013,40 - 44,Kvinne,Hordaland,302,17.578579743888242,17180,179027.921875,74388.7890625
Hormontilskudd ved overgangsalder,2013,40 - 44,Kvinne,Møre og Romsdal,178,20.563770794824399,8656,93974.0625,33112.46484375
Hormontilskudd ved overgangsalder,2013,40 - 44,Kvinne,Nordland,171,21.066896636688432,8117,117021.765625,36612.34375
Hormontilskudd ved overgangsalder,2013,40 - 44,Kvinne,Nord-Trøndelag,69,15.346975088967972,4496,30703.099609375,13336.71875
Hormontilskudd ved overgangsalder,2013,40 - 44,Kvinne,Oppland,125,18.780048076923077,6656,81357.3125,31030.69921875
Hormontilskudd ved overgangsalder,2013,40 - 44,Kvinne,Oslo,411,18.340026773761714,22410,225135.28125,95680.1328125
Hormontilskudd ved overgangsalder,2013,40 - 44,Kvinne,Rogaland,271,16.941735433858465,15996,186348.703125,80429.4453125
Hormontilskudd ved overgangsalder,2013,40 - 44,Kvinne,Sogn og Fjordane,47,13.254371122391427,3546,23358.900390625,8187.8505859375
Hormontilskudd ved overgangsalder,2013,40 - 44,Kvinne,Sør-Trøndelag,172,16.247874551294162,10586,77070.703125,37599.359375
Hormontilskudd ved overgangsalder,2013,40 - 44,Kvinne,Telemark,95,15.594221930400525,6092,50328.80078125,21957.001953125
Hormontilskudd ved overgangsalder,2013,40 - 44,Kvinne,Troms,77,13.386648122392211,5752,44376.890625,18875.919921875
Hormontilskudd ved overgangsalder,2013,40 - 44,Kvinne,Vest-Agder,89,14.310982473066409,6219,52037.1015625,19309.81640625
Hormontilskudd ved overgangsalder,2013,40 - 44,Kvinne,Vestfold,153,17.509727626459144,8738,96798.703125,35197.95703125
Hormontilskudd ved overgangsalder,2013,40 - 44,Kvinne,Østfold,164,15.654830087819779,10476,93041.1015625,35165.75390625
Hormontilskudd ved overgangsalder,2013,40 - 44,Mann,Akershus,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,40 - 44,Mann,Aust-Agder,,,4170,,
Hormontilskudd ved overgangsalder,2013,40 - 44,Mann,Buskerud,,,10682,,
Hormontilskudd ved overgangsalder,2013,40 - 44,Mann,Finnmark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,40 - 44,Mann,Hedmark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,40 - 44,Mann,Hordaland,,,18730,,
Hormontilskudd ved overgangsalder,2013,40 - 44,Mann,Møre og Romsdal,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,40 - 44,Mann,Nordland,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,40 - 44,Mann,Nord-Trøndelag,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,40 - 44,Mann,Oppland,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,40 - 44,Mann,Oslo,,,25199,,
Hormontilskudd ved overgangsalder,2013,40 - 44,Mann,Rogaland,,,17489,,
Hormontilskudd ved overgangsalder,2013,40 - 44,Mann,Sogn og Fjordane,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,40 - 44,Mann,Sør-Trøndelag,,,11317,,
Hormontilskudd ved overgangsalder,2013,40 - 44,Mann,Telemark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,40 - 44,Mann,Troms,,,6095,,
Hormontilskudd ved overgangsalder,2013,40 - 44,Mann,Vest-Agder,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,40 - 44,Mann,Vestfold,,,8942,,
Hormontilskudd ved overgangsalder,2013,40 - 44,Mann,Østfold,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,45 - 49,Kvinne,Akershus,992,43.483978433349406,22813,653967.0625,212859.484375
Hormontilskudd ved overgangsalder,2013,45 - 49,Kvinne,Aust-Agder,215,55.241521068859198,3892,131540.703125,43916.98828125
Hormontilskudd ved overgangsalder,2013,45 - 49,Kvinne,Buskerud,463,47.182309181697748,9813,270149.6875,88998.28125
Hormontilskudd ved overgangsalder,2013,45 - 49,Kvinne,Finnmark,177,64.457392571012382,2746,105615.1484375,25546.458984375
Hormontilskudd ved overgangsalder,2013,45 - 49,Kvinne,Hedmark,346,49.870279619486884,6938,213902.703125,64569.85546875
Hormontilskudd ved overgangsalder,2013,45 - 49,Kvinne,Hordaland,781,47.344810863239573,16496,468513.25,170160.671875
Hormontilskudd ved overgangsalder,2013,45 - 49,Kvinne,Møre og Romsdal,468,55.253837072018890,8470,306428.09375,89196.515625
Hormontilskudd ved overgangsalder,2013,45 - 49,Kvinne,Nordland,457,53.238583410997204,8584,285272.65625,89271.3046875
Hormontilskudd ved overgangsalder,2013,45 - 49,Kvinne,Nord-Trøndelag,180,38.363171355498721,4692,102930.8984375,30874.021484375
Hormontilskudd ved overgangsalder,2013,45 - 49,Kvinne,Oppland,337,49.925925925925926,6750,209546.9375,70011.25
Hormontilskudd ved overgangsalder,2013,45 - 49,Kvinne,Oslo,979,49.419485108531045,19810,624019.375,215123.203125
Hormontilskudd ved overgangsalder,2013,45 - 49,Kvinne,Rogaland,755,49.035526401246996,15397,516310.59375,179857.203125
Hormontilskudd ved overgangsalder,2013,45 - 49,Kvinne,Sogn og Fjordane,98,27.840909090909091,3520,64387.8984375,22178.96875
Hormontilskudd ved overgangsalder,2013,45 - 49,Kvinne,Sør-Trøndelag,520,49.476688867745005,10510,303082.21875,89218.7734375
Hormontilskudd ved overgangsalder,2013,45 - 49,Kvinne,Telemark,252,40.566645202833226,6212,153799.59375,56753.765625
Hormontilskudd ved overgangsalder,2013,45 - 49,Kvinne,Troms,214,38.030922338724009,5627,131023.828125,43350.91796875
Hormontilskudd ved overgangsalder,2013,45 - 49,Kvinne,Vest-Agder,272,45.545880776959143,5972,192761.09375,60198.51171875
Hormontilskudd ved overgangsalder,2013,45 - 49,Kvinne,Vestfold,508,57.819257910311860,8786,317523.1875,108864.578125
Hormontilskudd ved overgangsalder,2013,45 - 49,Kvinne,Østfold,475,45.341733486063383,10476,298665.6875,100736.8125
Hormontilskudd ved overgangsalder,2013,45 - 49,Mann,Akershus,5,0.213101478924264,23463,2772.89990234375,1606.83166503906
Hormontilskudd ved overgangsalder,2013,45 - 49,Mann,Aust-Agder,,,4080,,
Hormontilskudd ved overgangsalder,2013,45 - 49,Mann,Buskerud,,,10462,,
Hormontilskudd ved overgangsalder,2013,45 - 49,Mann,Finnmark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,45 - 49,Mann,Hedmark,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,45 - 49,Mann,Hordaland,,,17971,,
Hormontilskudd ved overgangsalder,2013,45 - 49,Mann,Møre og Romsdal,,,9440,,
Hormontilskudd ved overgangsalder,2013,45 - 49,Mann,Nordland,,,9078,,
Hormontilskudd ved overgangsalder,2013,45 - 49,Mann,Nord-Trøndelag,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,45 - 49,Mann,Oppland,,,7128,,
Hormontilskudd ved overgangsalder,2013,45 - 49,Mann,Oslo,,,22036,,
Hormontilskudd ved overgangsalder,2013,45 - 49,Mann,Rogaland,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,45 - 49,Mann,Sogn og Fjordane,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,45 - 49,Mann,Sør-Trøndelag,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,45 - 49,Mann,Telemark,,,6349,,
Hormontilskudd ved overgangsalder,2013,45 - 49,Mann,Troms,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,45 - 49,Mann,Vest-Agder,0,0,0,0,0
Hormontilskudd ved overgangsalder,2013,45 - 49,Mann,Vestfold,,,8998,,
Hormontilskudd ved overgangsalder,2013,45 - 49,Mann,Østfold,,,11062,,
Hormontilskudd ved overgangsalder,2013,50 - 54,Kvinne,Akershus,2553,130.414793624846751,19576,1876189.875,487436
Hormontilskudd ved overgangsalder,2013,50 - 54,Kvinne,Aust-Agder,483,133.057851239669421,3630,324059.71875,84585.65625
Hormontilskudd ved overgangsalder,2013,50 - 54,Kvinne,Buskerud,1134,128.222523744911805,8844,776209.9375,205072.546875
Hormontilskudd ved overgangsalder,2013,50 - 54,Kvinne,Finnmark,343,145.215918712955123,2362,224063.203125,45690.0078125
Hormontilskudd ved overgangsalder,2013,50 - 54,Kvinne,Hedmark,864,130.277442702050663,6632,620666.625,151417.609375
